Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;591678;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;29/09/2012;30/09/2012 a 30/09/2012;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.460295;-43.061341;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;591679;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;29/09/2012;30/09/2012 a 30/09/2012;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.460295;-43.061341;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;591680;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;28/05/2013;29/05/2013 a 29/05/2013;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.460295;-43.061341;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;591681;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;28/05/2013;29/05/2013 a 29/05/2013;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.460295;-43.061341;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;591682;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;12/06/2013;13/06/2013 a 13/06/2013;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.460295;-43.061341;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;591683;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;16/06/2013;17/06/2013 a 17/06/2013;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.460295;-43.061341;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;591684;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;17/06/2013;18/06/2013 a 18/06/2013;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.460295;-43.061341;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;591685;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;09/08/2013;10/08/2013 a 10/08/2013;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.460295;-43.061341;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;591686;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;09/08/2013;10/08/2013 a 10/08/2013;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.460295;-43.061341;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Cecilia Cronemberger De Faria;591687;Nº Da Autorização/Licença Sisbio: 24613, Projeto: Inventário De Mamíferos De Médio E Grande Porte No Parque Nacional Da Serra Dos Órgãos;13/08/2013;14/08/2013 a 14/08/2013;01/03/2015;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.460295;-43.061341;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
